route_code,route_name,route_type,stop_order,stop_name,latitude,longitude,source,fix_note,also_known_as
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,7,Landhi No 2,24.84254917,67.19548195,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,8,Landhi No 1,24.84375926,67.19866265,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,9,Dawood Chowrangi,24.85068001,67.20714519,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,10,Quaidabad,24.8551282,67.2117445,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,11,Malir City,24.8735315,67.1957866,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,12,Malir Halt,24.88473238,67.17530796,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,13,Star Gate,24.8869874,67.1557304,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,14,Natha Khan Goth,24.882777,67.1357614,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,15,Drigh Road,24.8866864,67.1258404,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,16,Rashid Minhas Road,24.9380391,67.085045,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,17,Drive in cinema,24.90125318,67.11141068,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,18,Jauhar Mor,24.9100772,67.1144009,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,19,Nipa Chowrangi,24.917822,67.0971368,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,20,Gulshan Chowrangi,24.9246131,67.0912849,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,21,Sohrab Goth,24.9436845,67.0843456,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,22,Power House,24.9529226,67.0774852,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,23,Godhra,24.9706631,67.0802834,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,24,New Karachi Industrial Area,24.830092,67.1014188,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,25,Saba Cinema,24.98674855,67.08578867,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,26,New Karachi No 5,24.9725357,67.0669523,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,27,Allahwali Masjid,24.8748104,67.1957168,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,28,4 k Chowrangi,24.9278248,67.1124585,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,29,Kda Stop,25.01886377,67.06385519,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,30,Maraqba Hall,25.02043012,67.07251484,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,31,Khuda Ki Basti,25.0326153,67.0937426,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,32,Lerp Colony,25.06657666,67.10834246,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,33,Taiser Town,25.042754,67.1027401,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,34,Korangi 100 Quarter,24.83458358,67.07197837,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,35,Korangi No 5,24.8344317,67.0726736,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,36,Landhi No 6,24.83015626,67.1702861,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,37,Landhi No 5,24.83650489,67.17956781,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,38,Landhi No 4,24.83827073,67.18183607,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,39,Landhi No 3,24.83949497,67.19156528,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,40,Landhi No 2,24.84254917,67.19548195,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,41,Landhi No 1,24.84375926,67.19866265,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,42,Dawood Chowrangi,24.85068001,67.20714519,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,43,Quaidabad,24.8551282,67.2117445,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,44,Malir City,24.8735315,67.1957866,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,45,Malir Halt,24.88473238,67.17530796,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,46,Star Gate,24.8869874,67.1557304,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,47,Natha Khan Goth,24.882777,67.1357614,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,48,Drigh Road,24.8866864,67.1258404,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,49,Rashid Minhas Road,24.9380391,67.085045,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,50,Drive in cinema,24.90125318,67.11141068,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,51,Jauhar Mor,24.9100772,67.1144009,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,52,Nipa Chowrangi,24.917822,67.0971368,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,53,Gulshan Chowrangi,24.9246131,67.0912849,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,54,Sohrab Goth,24.9436845,67.0843456,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,55,Power House,24.9529226,67.0774852,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,56,Godhra,24.9706631,67.0802834,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,57,New Karachi Industrial Area,24.830092,67.1014188,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,58,Saba Cinema,24.98674855,67.08578867,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,59,New Karachi No 5,24.9725357,67.0669523,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,60,Allahwali Masjid,24.8748104,67.1957168,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,61,4 k Chowrangi,24.9278248,67.1124585,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,62,Kda Stop,25.01886377,67.06385519,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,63,Maraqba Hall,25.02043012,67.07251484,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,64,Khuda Ki Basti,25.0326153,67.0937426,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,65,Lerp Colony,25.06657666,67.10834246,original,,
D-10,Korangi 100 Quarter - Taiser Town,Local Bus,66,Taiser Town,25.042754,67.1027401,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,1,Qaddafi Town,24.9432922,67.0024982,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,2,Quaidabad,24.8551282,67.2117445,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,3,Malir Halt,24.88473238,67.17530796,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,4,Star Gate,24.8869874,67.1557304,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,5,Drigh Road,24.8866864,67.1258404,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,6,Labour Square,24.8384436,67.1485025,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,7,Rashid Minhas Road,24.9380391,67.085045,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,8,Nipa Chowrangi,24.917822,67.0971368,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,9,Moti Mehal,24.92697799,67.08917944,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,10,Sohrab Goth,24.9436845,67.0843456,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,11,Water Pump,24.874899,67.1673,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,12,Qalandari Chowk,24.95965716,67.04998868,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,13,Gulshan Farooq,24.9661433,67.0495724,original,,
D-12,Qaddafi Town - Gora Qabristan,Local Bus,14,Gora Qabristan,24.8547228,67.05054461,original,,
D-19,Filter Plant - Tower,Local Bus,1,Filter Plant,24.8471308,67.0734275,original,,
D-19,Filter Plant - Tower,Local Bus,2,Saadi Town,24.9676249,67.1721202,original,,
D-19,Filter Plant - Tower,Local Bus,3,Safoora Goth,24.9392946,67.1561264,original,,
D-19,Filter Plant - Tower,Local Bus,4,Mosmayat,24.93736575,67.14449614,original,,
D-19,Filter Plant - Tower,Local Bus,5,University Road,24.9270099,67.1101087,original,,
D-19,Filter Plant - Tower,Local Bus,6,Safari Park,24.92050075,67.11144638,original,,
D-19,Filter Plant - Tower,Local Bus,7,Nipa Chowrangi,24.917822,67.0971368,original,,
D-19,Filter Plant - Tower,Local Bus,8,Kashmir Chowrangi,24.88422751,67.05678316,original,,
D-19,Filter Plant - Tower,Local Bus,9,Islamia College,24.8797964,67.04616588,original,,
D-19,Filter Plant - Tower,Local Bus,10,Gurumandir,24.88140425,67.03925328,original,,
D-19,Filter Plant - Tower,Local Bus,11,Sabil Wali Masjid,24.87944103,67.0386885,original,,
D-19,Filter Plant - Tower,Local Bus,12,Numaish,24.8733627,67.0359938,original,,
D-19,Filter Plant - Tower,Local Bus,13,Tibbat Centre,24.86288486,67.02198731,original,,
D-19,Filter Plant - Tower,Local Bus,14,Saeed Manzil,24.840312,67.0177218,original,,
D-19,Filter Plant - Tower,Local Bus,15,Jama Cloth Market,24.85878235,67.0144873,original,,
D-19,Filter Plant - Tower,Local Bus,16,Light House,24.85490045,67.01066402,original,,
D-19,Filter Plant - Tower,Local Bus,17,Denso Hall,24.8534466,67.0049098,original,,
D-19,Filter Plant - Tower,Local Bus,18,Tower,24.8487511,66.996677,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,1,Taiser Town,25.042754,67.1027401,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,2,Khuda Ki Basti,25.0326153,67.0937426,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,3,Surjani Sector 4,25.0190854,67.0654627,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,4,Kda Site Office,24.91006701,67.05123458,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,5,Two Minutes Chowrangi,25.00057259,67.06491635,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,6,4 j Bus Stop,24.99941631,67.05238388,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,7,Khwaja Ajmeri Nagri,24.98549378,67.05922211,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,8,Sector No 7 d,24.96721946,67.0508197,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,9,Anda Mor,24.9646823,67.0536277,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,10,Qalandari Chowk,24.95965716,67.04998868,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,11,Hussain D.silva,24.93440926,67.02762983,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,12,Paposh Nagar,24.92435225,67.01990575,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,13,Bara Maidan,24.9161949,67.0217581,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,14,Petrol Pump,24.91049797,67.0317775,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,15,Gulbahar,24.89660075,67.0218059,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,16,Lasbela Chowk,24.8873906,67.0330192,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,17,Garden,24.8457029,67.0234024,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,18,Ranchore Line,24.8617595,67.0131894,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,19,Juna Market,24.856877,67.0021881,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,20,Lee Market,24.860696,67.0005244,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,21,Gulbai,24.8826765,67.0310748,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,22,Shershah,24.8840043,66.9930042,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,23,Hub River Road,24.93284598,66.94017054,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,24,Moach Mor,24.9658654,66.92580166,original,,
D-4,Taiser Town - Baldia Yousuf Goth,Local Bus,25,Baldia Yousuf Goth,24.95258145,66.95497929,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,1,Kda Site Office,24.91006701,67.05123458,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,2,Surjani Town,25.0770299,67.073576,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,3,Allah Wali,24.8465083,67.0827642,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,4,D Mor,24.9055773,67.1150784,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,5,Sindhi Hotel,24.9045237,67.0963339,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,6,Power House,24.9529226,67.0774852,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,7,Sohrab Goth,24.9436845,67.0843456,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,8,Nipa Chowrangi,24.917822,67.0971368,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,9,Purani Sabzi Mandi,24.89882325,67.06557071,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,10,Bahadurabad,24.88359275,67.06708455,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,11,Tariq Road,24.8676607,67.0573009,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,12,Society Graveyard,24.97465463,67.05221709,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,13,Shahrah e quaideen,24.8651138,67.0553967,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,14,Nursery,24.9163873,67.1224255,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,15,Ftc,24.8583003,67.05220275,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,16,Jinnah Hospital,24.8517423,67.0471346,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,17,Askari Apartment,24.8335583,67.0389041,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,18,Cantt Station,24.8437905,67.04114382,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,19,Khaliq u zaman Road,24.83568554,67.03696005,original,,
DATA_Coach,Kda Site Office - Abdullah Shah Ghazi Road,Local Bus,20,Abdullah Shah Ghazi Road,24.81077366,67.0308951,original,,
F-1,Saudabad - Nasir Colony,Local Bus,1,Saudabad,24.8891859,67.1935454,original,,
F-1,Saudabad - Nasir Colony,Local Bus,2,Malir Jinnah Square,24.89130787,67.19821904,original,,
F-1,Saudabad - Nasir Colony,Local Bus,3,Malir City,24.8735315,67.1957866,original,,
F-1,Saudabad - Nasir Colony,Local Bus,4,Quaidabad,24.8551282,67.2117445,original,,
F-1,Saudabad - Nasir Colony,Local Bus,5,Dawood Chowrangi,24.85068001,67.20714519,original,,
F-1,Saudabad - Nasir Colony,Local Bus,6,17 Bus Stop,24.82024263,67.18037116,original,,
F-1,Saudabad - Nasir Colony,Local Bus,7,Babar Market,24.8586062,67.0038439,original,,
F-1,Saudabad - Nasir Colony,Local Bus,8,Landhi No 5,24.83650489,67.17956781,original,,
F-1,Saudabad - Nasir Colony,Local Bus,9,Korangi No 5,24.8344317,67.0726736,original,,
F-1,Saudabad - Nasir Colony,Local Bus,10,Korangi No 1,24.8223732,67.13282462,original,,
F-1,Saudabad - Nasir Colony,Local Bus,11,Nasir Colony,24.8236047,67.1264773,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,1,Gul Ahmed Textile Mills,24.8380709,67.2187781,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,2,Dawood Chowrangi,24.85068001,67.20714519,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,3,Landhi No 1,24.84375926,67.19866265,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,4,Korangi No 6,24.8344317,67.0726736,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,5,Korangi No 1,24.8223732,67.13282462,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,6,Defence Society,24.9594098,67.1888088,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,7,Gora Qabristan,24.8547228,67.05054461,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,8,Shahrah e quaideen,24.8651138,67.0553967,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,9,Khalid Bin Waleed Road,24.8784517,67.0596749,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,10,Shaheed e millat Road,24.8864065,67.0541672,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,11,Jail Chowrangi,24.8848564,67.0565777,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,12,Purani Sabzi Mandi,24.89882325,67.06557071,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,13,University Road,24.9270099,67.1101087,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,14,Hassan Square,24.9015402,67.0738387,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,15,Nipa Chowrangi,24.917822,67.0971368,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,16,Kmc Hospital,24.85130945,67.06193403,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,17,Water Pump,24.874899,67.1673,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,18,Peoples Chowrangi,24.94782843,67.06587781,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,19,D.c Office,24.95136057,67.0617656,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,20,Sakhi Hasan,24.9557798,67.0547588,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,21,Qalandari Chowk,24.95965716,67.04998868,original,,
F-11,Gul Ahmed Textile Mills - Mustafabad Colony,Local Bus,22,Mustafabad Colony,24.83150901,67.22757635,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,1,Pahalwan Goth,24.9076695,67.13925488,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,2,Malir Halt,24.88473238,67.17530796,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,3,Quaidabad,24.8551282,67.2117445,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,4,Dawood Chowrangi,24.85068001,67.20714519,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,5,Landhi No 4,24.83827073,67.18183607,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,6,36 b Area,24.84337183,67.1781938,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,7,Bilal Colony,24.8478476,67.1342808,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,8,Kalapul,24.8480594,67.0485377,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,9,Jinnah Hospital,24.8517423,67.0471346,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,10,Cantt Station,24.8437905,67.04114382,original,,
F-13,Pahalwan Goth - Gizri,Local Bus,11,Gizri,24.8245033,67.0469435,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,1,Mianwali Colony,24.88068049,67.00832269,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,2,Qasba Colony,24.9456648,67.0265919,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,3,Banaras Chowk,24.9325016,67.0153877,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,4,Abdullah College,24.85674345,66.99166857,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,5,Paposh Nagar,24.92435225,67.01990575,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,6,Abbasi Shaheed Hospital,24.92053005,67.02977986,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,7,Nazimabad No 7,24.9161806,67.0345881,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,8,Mujahid Colony,24.8419306,67.0287909,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,9,Ziauddin Hospital,24.8163998,67.0033913,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,10,Karimabad,24.9195535,67.0556807,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,11,Liaquatabad No 10,24.9029771,67.0386279,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,12,Teen Hatti,24.8937682,67.0437051,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,13,Mazar e quaid,24.87549,67.04085,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,14,Khudadad Colony,24.8701962,67.0440312,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,15,Nursery,24.9163873,67.1224255,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,16,Ftc,24.8583003,67.05220275,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,17,Akhter Colony,24.8340477,67.0742769,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,18,Qayyumabad,24.8293018,67.0809166,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,19,Korangi No 1,24.8223732,67.13282462,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,20,Korangi No 2,24.83869365,67.12041382,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,21,Korangi No 3,24.83465038,67.09980991,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,22,Korangi No 4,24.82747891,67.15797424,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,23,Korangi Market No 6,24.82740985,67.1703876,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,24,Degree College,24.8987911,67.2057727,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,25,100 Quarter,24.8512599,66.99886871,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,26,Korangi No 5,24.8344317,67.0726736,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,27,Landhi No 6,24.83015626,67.1702861,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,28,Landhi No 1,24.84375926,67.19866265,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,29,Dawood Chowrangi,24.85068001,67.20714519,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,30,Gul Ahmed Textile Mills,24.8380709,67.2187781,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,31,Labour Square,24.8384436,67.1485025,original,,
F-16,Mianwali Colony - Machine Tool Factory,Local Bus,32,Machine Tool Factory,24.8394175,67.2532666,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,1,Zia Ul Haq Colony,24.94579074,67.00109337,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,2,Mominabad,24.9038413,67.2207176,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,3,Bijli Nagar,24.93169635,66.99833091,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,4,Orangi No 4,24.9461056,67.0128813,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,5,Orangi No 5,24.94093003,67.00120971,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,6,Metro Cinema,24.9358484,67.0094257,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,7,Banaras Chowk,24.9325016,67.0153877,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,8,Abdullah College,24.85674345,66.99166857,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,9,Paposh Nagar,24.92435225,67.01990575,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,10,Petrol Pump,24.91049797,67.0317775,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,11,Liaquatabad No 10,24.9029771,67.0386279,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,12,Teen Hatti,24.8937682,67.0437051,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,13,Gurumandir,24.88140425,67.03925328,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,14,Numaish,24.8733627,67.0359938,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,15,Shahrah e quaideen,24.8651138,67.0553967,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,16,Nursery,24.9163873,67.1224255,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,17,Gora Qabristan,24.8547228,67.05054461,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,18,Kalapul,24.8480594,67.0485377,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,19,Defence Society,24.9594098,67.1888088,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,20,Akhter Colony,24.8340477,67.0742769,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,21,Qayyumabad,24.8293018,67.0809166,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,22,Chamra Chowrangi,24.83880293,67.120853,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,23,Korangi Industrial Area,24.841706,67.1339881,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,24,Bilal Colony,24.8478476,67.1342808,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,25,Bismillah Stop,24.83162005,67.14451077,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,26,Korangi No 4,24.82747891,67.15797424,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,27,Korangi No 5,24.8344317,67.0726736,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,28,Dhobi Ghat,24.87787915,67.01249693,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,29,100 Quarter,24.8512599,66.99886871,original,,
F-17,Zia Ul Haq Colony - Banalipara,Local Bus,30,Banalipara,24.96608827,67.0779552,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,1,Biscuit Factory,24.95718947,66.98530991,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,2,Chamra Chowrangi,24.83880293,67.120853,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,3,Bilal Chowrangi,24.8431266,67.1416599,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,4,Bilal Colony,24.8478476,67.1342808,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,5,Korangi Telephone Exchange,24.82624365,67.17664203,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,6,Korangi No 2,24.83869365,67.12041382,original,,
F-18,Biscuit Factory - Two Minutes Chowrangi,Local Bus,7,Double Road,24.8429634,67.0804554,original,,
